Date,Month,type,Holiday_Name,Average of Temp,Average of total_precip,rain_avg_year,Average of Sun,sun_avg_year,number_of_visitors
11/12/2016,11,Cafe/Sweets,Normal_day,10.22,1.07,3.85,6.19,3.99,29.15
11/12/2016,11,Creative cuisine,Normal_day,10.22,1.07,3.85,6.19,3.99,33.18
11/12/2016,11,Dining bar,Normal_day,10.22,1.07,3.85,6.19,3.99,23.44
11/12/2016,11,International cuisine,Normal_day,10.22,1.07,3.85,6.19,3.99,50
11/12/2016,11,Italian/French,Normal_day,10.22,1.07,3.85,6.19,3.99,28.17
11/12/2016,11,Izakaya,Normal_day,10.22,1.07,3.85,6.19,3.99,27.97
11/12/2016,11,Japanese food,Normal_day,10.22,1.07,3.85,6.19,3.99,27.1
11/12/2016,11,Karaoke/Party,Normal_day,10.22,1.07,3.85,6.19,3.99,20
11/12/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,10.22,1.07,3.85,6.19,3.99,28.3
11/12/2016,11,Other,Normal_day,10.22,1.07,3.85,6.19,3.99,26
11/12/2016,11,Western food,Normal_day,10.22,1.07,3.85,6.19,3.99,23.07
11/12/2016,11,Yakiniku/Korean food,Normal_day,10.22,1.07,3.85,6.19,3.99,25.2
11/13/2016,11,Asian,Normal_day,11.17,1.71,3.83,5.82,3.94,46
11/13/2016,11,Bar/Cocktail,Normal_day,11.17,1.71,3.83,5.82,3.94,14.98
11/13/2016,11,Cafe/Sweets,Normal_day,11.17,1.71,3.83,5.82,3.94,28.69
11/13/2016,11,Creative cuisine,Normal_day,11.17,1.71,3.83,5.82,3.94,29.64
11/13/2016,11,Dining bar,Normal_day,11.17,1.71,3.83,5.82,3.94,19.82
11/13/2016,11,International cuisine,Normal_day,11.17,1.71,3.83,5.82,3.94,41
11/13/2016,11,Italian/French,Normal_day,11.17,1.71,3.83,5.82,3.94,22.49
11/13/2016,11,Izakaya,Normal_day,11.17,1.71,3.83,5.82,3.94,22.4
11/13/2016,11,Japanese food,Normal_day,11.17,1.71,3.83,5.82,3.94,21.7
11/13/2016,11,Karaoke/Party,Normal_day,11.17,1.71,3.83,5.82,3.94,66
11/13/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,11.17,1.71,3.83,5.82,3.94,36.5
11/13/2016,11,Other,Normal_day,11.17,1.71,3.83,5.82,3.94,24.53
11/13/2016,11,Western food,Normal_day,11.17,1.71,3.83,5.82,3.94,23.55
11/13/2016,11,Yakiniku/Korean food,Normal_day,11.17,1.71,3.83,5.82,3.94,19.6
11/14/2016,11,Asian,Normal_day,11.86,6.72,3.8,2.5,3.91,27
11/14/2016,11,Bar/Cocktail,Normal_day,11.86,6.72,3.8,2.5,3.91,8.27
11/14/2016,11,Cafe/Sweets,Normal_day,11.86,6.72,3.8,2.5,3.91,16.08
11/14/2016,11,Creative cuisine,Normal_day,11.86,6.72,3.8,2.5,3.91,17.92
11/14/2016,11,Dining bar,Normal_day,11.86,6.72,3.8,2.5,3.91,11.82
11/14/2016,11,International cuisine,Normal_day,11.86,6.72,3.8,2.5,3.91,28
11/14/2016,11,Italian/French,Normal_day,11.86,6.72,3.8,2.5,3.91,18.74
11/14/2016,11,Izakaya,Normal_day,11.86,6.72,3.8,2.5,3.91,16.29
11/14/2016,11,Japanese food,Normal_day,11.86,6.72,3.8,2.5,3.91,15.27
11/14/2016,11,Karaoke/Party,Normal_day,11.86,6.72,3.8,2.5,3.91,11
11/14/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,11.86,6.72,3.8,2.5,3.91,15.27
11/14/2016,11,Other,Normal_day,11.86,6.72,3.8,2.5,3.91,19.16
11/14/2016,11,Western food,Normal_day,11.86,6.72,3.8,2.5,3.91,15.38
11/14/2016,11,Yakiniku/Korean food,Normal_day,11.86,6.72,3.8,2.5,3.91,15.48
11/15/2016,11,Asian,Normal_day,12.89,4.17,3.76,2.22,3.88,27
11/15/2016,11,Bar/Cocktail,Normal_day,12.89,4.17,3.76,2.22,3.88,9.68
11/15/2016,11,Cafe/Sweets,Normal_day,12.89,4.17,3.76,2.22,3.88,16.4
11/15/2016,11,Creative cuisine,Normal_day,12.89,4.17,3.76,2.22,3.88,19.27
11/15/2016,11,Dining bar,Normal_day,12.89,4.17,3.76,2.22,3.88,14.23
11/15/2016,11,International cuisine,Normal_day,12.89,4.17,3.76,2.22,3.88,68
11/15/2016,11,Italian/French,Normal_day,12.89,4.17,3.76,2.22,3.88,18.99
11/15/2016,11,Izakaya,Normal_day,12.89,4.17,3.76,2.22,3.88,16.39
11/15/2016,11,Japanese food,Normal_day,12.89,4.17,3.76,2.22,3.88,17.39
11/15/2016,11,Karaoke/Party,Normal_day,12.89,4.17,3.76,2.22,3.88,15
11/15/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,12.89,4.17,3.76,2.22,3.88,20.36
11/15/2016,11,Other,Normal_day,12.89,4.17,3.76,2.22,3.88,16.48
11/15/2016,11,Western food,Normal_day,12.89,4.17,3.76,2.22,3.88,16.54
11/15/2016,11,Yakiniku/Korean food,Normal_day,12.89,4.17,3.76,2.22,3.88,14.95
11/16/2016,11,Asian,Normal_day,8.28,0.7,3.71,5.78,3.87,19
11/16/2016,11,Bar/Cocktail,Normal_day,8.28,0.7,3.71,5.78,3.87,10.29
11/16/2016,11,Cafe/Sweets,Normal_day,8.28,0.7,3.71,5.78,3.87,20.04
11/16/2016,11,Creative cuisine,Normal_day,8.28,0.7,3.71,5.78,3.87,23.3
11/16/2016,11,Dining bar,Normal_day,8.28,0.7,3.71,5.78,3.87,14.98
11/16/2016,11,International cuisine,Normal_day,8.28,0.7,3.71,5.78,3.87,20
11/16/2016,11,Italian/French,Normal_day,8.28,0.7,3.71,5.78,3.87,19.75
11/16/2016,11,Izakaya,Normal_day,8.28,0.7,3.71,5.78,3.87,19.46
11/16/2016,11,Japanese food,Normal_day,8.28,0.7,3.71,5.78,3.87,19.63
11/16/2016,11,Karaoke/Party,Normal_day,8.28,0.7,3.71,5.78,3.87,14
11/16/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,8.28,0.7,3.71,5.78,3.87,16.3
11/16/2016,11,Other,Normal_day,8.28,0.7,3.71,5.78,3.87,15.13
11/16/2016,11,Western food,Normal_day,8.28,0.7,3.71,5.78,3.87,16.75
11/16/2016,11,Yakiniku/Korean food,Normal_day,8.28,0.7,3.71,5.78,3.87,18.68
11/17/2016,11,Asian,Normal_day,7.97,0.91,3.67,4.56,3.86,11
11/17/2016,11,Bar/Cocktail,Normal_day,7.97,0.91,3.67,4.56,3.86,11.46
11/17/2016,11,Cafe/Sweets,Normal_day,7.97,0.91,3.67,4.56,3.86,19.29
11/17/2016,11,Creative cuisine,Normal_day,7.97,0.91,3.67,4.56,3.86,23.64
11/17/2016,11,Dining bar,Normal_day,7.97,0.91,3.67,4.56,3.86,16.25
11/17/2016,11,International cuisine,Normal_day,7.97,0.91,3.67,4.56,3.86,4
11/17/2016,11,Italian/French,Normal_day,7.97,0.91,3.67,4.56,3.86,20.81
11/17/2016,11,Izakaya,Normal_day,7.97,0.91,3.67,4.56,3.86,18.13
11/17/2016,11,Japanese food,Normal_day,7.97,0.91,3.67,4.56,3.86,16.75
11/17/2016,11,Karaoke/Party,Normal_day,7.97,0.91,3.67,4.56,3.86,15
11/17/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,7.97,0.91,3.67,4.56,3.86,23.33
11/17/2016,11,Other,Normal_day,7.97,0.91,3.67,4.56,3.86,17.32
11/17/2016,11,Western food,Normal_day,7.97,0.91,3.67,4.56,3.86,19.87
11/17/2016,11,Yakiniku/Korean food,Normal_day,7.97,0.91,3.67,4.56,3.86,16.32
11/18/2016,11,Asian,Normal_day,9.29,4.44,3.63,5.28,3.87,36
11/18/2016,11,Bar/Cocktail,Normal_day,9.29,4.44,3.63,5.28,3.87,13.36
11/18/2016,11,Cafe/Sweets,Normal_day,9.29,4.44,3.63,5.28,3.87,19.41
11/18/2016,11,Creative cuisine,Normal_day,9.29,4.44,3.63,5.28,3.87,26.92
11/18/2016,11,Dining bar,Normal_day,9.29,4.44,3.63,5.28,3.87,22.03
11/18/2016,11,International cuisine,Normal_day,9.29,4.44,3.63,5.28,3.87,23
11/18/2016,11,Italian/French,Normal_day,9.29,4.44,3.63,5.28,3.87,25.58
11/18/2016,11,Izakaya,Normal_day,9.29,4.44,3.63,5.28,3.87,26.77
11/18/2016,11,Japanese food,Normal_day,9.29,4.44,3.63,5.28,3.87,19.4
11/18/2016,11,Karaoke/Party,Normal_day,9.29,4.44,3.63,5.28,3.87,26.5
11/18/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,9.29,4.44,3.63,5.28,3.87,23.45
11/18/2016,11,Other,Normal_day,9.29,4.44,3.63,5.28,3.87,20
11/18/2016,11,Western food,Normal_day,9.29,4.44,3.63,5.28,3.87,22.56
11/18/2016,11,Yakiniku/Korean food,Normal_day,9.29,4.44,3.63,5.28,3.87,22.36
11/19/2016,11,Asian,Normal_day,12.03,11.24,3.61,1.12,3.87,44.5
11/19/2016,11,Bar/Cocktail,Normal_day,12.03,11.24,3.61,1.12,3.87,17.48
11/19/2016,11,Cafe/Sweets,Normal_day,12.03,11.24,3.61,1.12,3.87,27.58
11/19/2016,11,Creative cuisine,Normal_day,12.03,11.24,3.61,1.12,3.87,31.83
11/19/2016,11,Dining bar,Normal_day,12.03,11.24,3.61,1.12,3.87,25.25
11/19/2016,11,International cuisine,Normal_day,12.03,11.24,3.61,1.12,3.87,33
11/19/2016,11,Italian/French,Normal_day,12.03,11.24,3.61,1.12,3.87,24.55
11/19/2016,11,Izakaya,Normal_day,12.03,11.24,3.61,1.12,3.87,29.2
11/19/2016,11,Japanese food,Normal_day,12.03,11.24,3.61,1.12,3.87,23.88
11/19/2016,11,Karaoke/Party,Normal_day,12.03,11.24,3.61,1.12,3.87,16
11/19/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,12.03,11.24,3.61,1.12,3.87,31.5
11/19/2016,11,Other,Normal_day,12.03,11.24,3.61,1.12,3.87,24.59
11/19/2016,11,Western food,Normal_day,12.03,11.24,3.61,1.12,3.87,20.93
11/19/2016,11,Yakiniku/Korean food,Normal_day,12.03,11.24,3.61,1.12,3.87,21.57
11/20/2016,11,Asian,Normal_day,12.87,2.41,3.6,1.8,3.88,43.5
11/20/2016,11,Bar/Cocktail,Normal_day,12.87,2.41,3.6,1.8,3.88,17.18
11/20/2016,11,Cafe/Sweets,Normal_day,12.87,2.41,3.6,1.8,3.88,30.23
11/20/2016,11,Creative cuisine,Normal_day,12.87,2.41,3.6,1.8,3.88,35.45
11/20/2016,11,Dining bar,Normal_day,12.87,2.41,3.6,1.8,3.88,19.59
11/20/2016,11,International cuisine,Normal_day,12.87,2.41,3.6,1.8,3.88,46
11/20/2016,11,Italian/French,Normal_day,12.87,2.41,3.6,1.8,3.88,25.12
11/20/2016,11,Izakaya,Normal_day,12.87,2.41,3.6,1.8,3.88,25.06
11/20/2016,11,Japanese food,Normal_day,12.87,2.41,3.6,1.8,3.88,21.74
11/20/2016,11,Karaoke/Party,Normal_day,12.87,2.41,3.6,1.8,3.88,48.5
11/20/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,12.87,2.41,3.6,1.8,3.88,30
11/20/2016,11,Other,Normal_day,12.87,2.41,3.6,1.8,3.88,26.25
11/20/2016,11,Western food,Normal_day,12.87,2.41,3.6,1.8,3.88,20.2
11/20/2016,11,Yakiniku/Korean food,Normal_day,12.87,2.41,3.6,1.8,3.88,21.2
11/21/2016,11,Asian,Normal_day,10.22,2.95,3.6,2.02,3.89,16.5
11/21/2016,11,Bar/Cocktail,Normal_day,10.22,2.95,3.6,2.02,3.89,9.61
11/21/2016,11,Cafe/Sweets,Normal_day,10.22,2.95,3.6,2.02,3.89,17.75
11/21/2016,11,Creative cuisine,Normal_day,10.22,2.95,3.6,2.02,3.89,20.1
11/21/2016,11,Dining bar,Normal_day,10.22,2.95,3.6,2.02,3.89,15.26
11/21/2016,11,International cuisine,Normal_day,10.22,2.95,3.6,2.02,3.89,15
11/21/2016,11,Italian/French,Normal_day,10.22,2.95,3.6,2.02,3.89,18.08
11/21/2016,11,Izakaya,Normal_day,10.22,2.95,3.6,2.02,3.89,16.98
11/21/2016,11,Japanese food,Normal_day,10.22,2.95,3.6,2.02,3.89,15.6
11/21/2016,11,Karaoke/Party,Normal_day,10.22,2.95,3.6,2.02,3.89,2
11/21/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,10.22,2.95,3.6,2.02,3.89,16.55
11/21/2016,11,Other,Normal_day,10.22,2.95,3.6,2.02,3.89,17.11
11/21/2016,11,Western food,Normal_day,10.22,2.95,3.6,2.02,3.89,15.67
11/21/2016,11,Yakiniku/Korean food,Normal_day,10.22,2.95,3.6,2.02,3.89,15.2
11/22/2016,11,Asian,Normal_day,11.03,2.39,3.62,4.56,3.88,23
11/22/2016,11,Bar/Cocktail,Normal_day,11.03,2.39,3.62,4.56,3.88,13.3
11/22/2016,11,Cafe/Sweets,Normal_day,11.03,2.39,3.62,4.56,3.88,18.64
11/22/2016,11,Creative cuisine,Normal_day,11.03,2.39,3.62,4.56,3.88,29.31
11/22/2016,11,Dining bar,Normal_day,11.03,2.39,3.62,4.56,3.88,19.39
11/22/2016,11,International cuisine,Normal_day,11.03,2.39,3.62,4.56,3.88,20
11/22/2016,11,Italian/French,Normal_day,11.03,2.39,3.62,4.56,3.88,26.04
11/22/2016,11,Izakaya,Normal_day,11.03,2.39,3.62,4.56,3.88,27.22
11/22/2016,11,Japanese food,Normal_day,11.03,2.39,3.62,4.56,3.88,20.98
11/22/2016,11,Karaoke/Party,Normal_day,11.03,2.39,3.62,4.56,3.88,32
11/22/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,11.03,2.39,3.62,4.56,3.88,23.91
11/22/2016,11,Other,Normal_day,11.03,2.39,3.62,4.56,3.88,17.17
11/22/2016,11,Western food,Normal_day,11.03,2.39,3.62,4.56,3.88,24.2
11/22/2016,11,Yakiniku/Korean food,Normal_day,11.03,2.39,3.62,4.56,3.88,23.19
11/23/2016,11,Asian,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,39
11/23/2016,11,Bar/Cocktail,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,13.65
11/23/2016,11,Cafe/Sweets,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,25.75
11/23/2016,11,Creative cuisine,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,22.3
11/23/2016,11,Dining bar,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,15.36
11/23/2016,11,International cuisine,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,33
11/23/2016,11,Italian/French,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,24.01
11/23/2016,11,Izakaya,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,20.68
11/23/2016,11,Japanese food,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,18.98
11/23/2016,11,Karaoke/Party,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,28
11/23/2016,11,Okonomiyaki/Monja/Teppanyaki,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,26.63
11/23/2016,11,Other,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,21.41
11/23/2016,11,Western food,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,20.86
11/23/2016,11,Yakiniku/Korean food,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,14.33
11/24/2016,11,Asian,Normal_day,3.44,4.91,3.68,2.73,3.85,27
11/24/2016,11,Bar/Cocktail,Normal_day,3.44,4.91,3.68,2.73,3.85,8.23
11/24/2016,11,Cafe/Sweets,Normal_day,3.44,4.91,3.68,2.73,3.85,14.78
11/24/2016,11,Creative cuisine,Normal_day,3.44,4.91,3.68,2.73,3.85,20.91
11/24/2016,11,Dining bar,Normal_day,3.44,4.91,3.68,2.73,3.85,14.2
11/24/2016,11,International cuisine,Normal_day,3.44,4.91,3.68,2.73,3.85,11
11/24/2016,11,Italian/French,Normal_day,3.44,4.91,3.68,2.73,3.85,15.37
11/24/2016,11,Izakaya,Normal_day,3.44,4.91,3.68,2.73,3.85,16.78
11/24/2016,11,Japanese food,Normal_day,3.44,4.91,3.68,2.73,3.85,13.84
11/24/2016,11,Karaoke/Party,Normal_day,3.44,4.91,3.68,2.73,3.85,3
11/24/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,3.44,4.91,3.68,2.73,3.85,17.27
11/24/2016,11,Other,Normal_day,3.44,4.91,3.68,2.73,3.85,14.24
11/24/2016,11,Western food,Normal_day,3.44,4.91,3.68,2.73,3.85,14.07
11/24/2016,11,Yakiniku/Korean food,Normal_day,3.44,4.91,3.68,2.73,3.85,15.19
11/25/2016,11,Asian,Normal_day,3.88,1.16,3.71,4.3,3.83,33
11/25/2016,11,Bar/Cocktail,Normal_day,3.88,1.16,3.71,4.3,3.83,13.3
11/25/2016,11,Cafe/Sweets,Normal_day,3.88,1.16,3.71,4.3,3.83,18.26
11/25/2016,11,Creative cuisine,Normal_day,3.88,1.16,3.71,4.3,3.83,23.85
11/25/2016,11,Dining bar,Normal_day,3.88,1.16,3.71,4.3,3.83,18.71
11/25/2016,11,International cuisine,Normal_day,3.88,1.16,3.71,4.3,3.83,19
11/25/2016,11,Italian/French,Normal_day,3.88,1.16,3.71,4.3,3.83,24.9
11/25/2016,11,Izakaya,Normal_day,3.88,1.16,3.71,4.3,3.83,28.19
11/25/2016,11,Japanese food,Normal_day,3.88,1.16,3.71,4.3,3.83,22.07
11/25/2016,11,Karaoke/Party,Normal_day,3.88,1.16,3.71,4.3,3.83,7.5
11/25/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,3.88,1.16,3.71,4.3,3.83,23.25
11/25/2016,11,Other,Normal_day,3.88,1.16,3.71,4.3,3.83,19
11/25/2016,11,Western food,Normal_day,3.88,1.16,3.71,4.3,3.83,21.93
11/25/2016,11,Yakiniku/Korean food,Normal_day,3.88,1.16,3.71,4.3,3.83,25
11/26/2016,11,Asian,Normal_day,5.99,2.15,3.75,5.42,3.81,45.5
11/26/2016,11,Bar/Cocktail,Normal_day,5.99,2.15,3.75,5.42,3.81,19.45
11/26/2016,11,Cafe/Sweets,Normal_day,5.99,2.15,3.75,5.42,3.81,26.29
11/26/2016,11,Creative cuisine,Normal_day,5.99,2.15,3.75,5.42,3.81,34.69
11/26/2016,11,Dining bar,Normal_day,5.99,2.15,3.75,5.42,3.81,24.96
11/26/2016,11,International cuisine,Normal_day,5.99,2.15,3.75,5.42,3.81,41
11/26/2016,11,Italian/French,Normal_day,5.99,2.15,3.75,5.42,3.81,29.18
11/26/2016,11,Izakaya,Normal_day,5.99,2.15,3.75,5.42,3.81,32.35
11/26/2016,11,Japanese food,Normal_day,5.99,2.15,3.75,5.42,3.81,24.69
11/26/2016,11,Karaoke/Party,Normal_day,5.99,2.15,3.75,5.42,3.81,75
11/26/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,5.99,2.15,3.75,5.42,3.81,28.64
11/26/2016,11,Other,Normal_day,5.99,2.15,3.75,5.42,3.81,27.96
11/26/2016,11,Western food,Normal_day,5.99,2.15,3.75,5.42,3.81,24.4
11/26/2016,11,Yakiniku/Korean food,Normal_day,5.99,2.15,3.75,5.42,3.81,26.82
11/27/2016,11,Asian,Normal_day,8.55,15.96,3.77,0.27,3.78,40.5
11/27/2016,11,Bar/Cocktail,Normal_day,8.55,15.96,3.77,0.27,3.78,18.12
11/27/2016,11,Cafe/Sweets,Normal_day,8.55,15.96,3.77,0.27,3.78,23.17
11/27/2016,11,Creative cuisine,Normal_day,8.55,15.96,3.77,0.27,3.78,24.3
11/27/2016,11,Dining bar,Normal_day,8.55,15.96,3.77,0.27,3.78,17.94
11/27/2016,11,International cuisine,Normal_day,8.55,15.96,3.77,0.27,3.78,52
11/27/2016,11,Italian/French,Normal_day,8.55,15.96,3.77,0.27,3.78,24.37
11/27/2016,11,Izakaya,Normal_day,8.55,15.96,3.77,0.27,3.78,21.5
11/27/2016,11,Japanese food,Normal_day,8.55,15.96,3.77,0.27,3.78,22.93
11/27/2016,11,Karaoke/Party,Normal_day,8.55,15.96,3.77,0.27,3.78,85
11/27/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,8.55,15.96,3.77,0.27,3.78,31.14
11/27/2016,11,Other,Normal_day,8.55,15.96,3.77,0.27,3.78,25.75
11/27/2016,11,Western food,Normal_day,8.55,15.96,3.77,0.27,3.78,17
11/27/2016,11,Yakiniku/Korean food,Normal_day,8.55,15.96,3.77,0.27,3.78,19.19
11/28/2016,11,Asian,Normal_day,7.23,2.91,3.78,2.85,3.75,22.5
11/28/2016,11,Bar/Cocktail,Normal_day,7.23,2.91,3.78,2.85,3.75,8
11/28/2016,11,Cafe/Sweets,Normal_day,7.23,2.91,3.78,2.85,3.75,18.37
11/28/2016,11,Creative cuisine,Normal_day,7.23,2.91,3.78,2.85,3.75,22.73
11/28/2016,11,Dining bar,Normal_day,7.23,2.91,3.78,2.85,3.75,12.08
11/28/2016,11,International cuisine,Normal_day,7.23,2.91,3.78,2.85,3.75,26
11/28/2016,11,Italian/French,Normal_day,7.23,2.91,3.78,2.85,3.75,19.03
11/28/2016,11,Izakaya,Normal_day,7.23,2.91,3.78,2.85,3.75,16.6
11/28/2016,11,Japanese food,Normal_day,7.23,2.91,3.78,2.85,3.75,15.61
11/28/2016,11,Karaoke/Party,Normal_day,7.23,2.91,3.78,2.85,3.75,2
11/28/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,7.23,2.91,3.78,2.85,3.75,16.5
11/28/2016,11,Other,Normal_day,7.23,2.91,3.78,2.85,3.75,17.56
11/28/2016,11,Western food,Normal_day,7.23,2.91,3.78,2.85,3.75,15.73
11/28/2016,11,Yakiniku/Korean food,Normal_day,7.23,2.91,3.78,2.85,3.75,15.32
11/29/2016,11,Asian,Normal_day,5.56,1.6,3.78,4.43,3.73,31
11/29/2016,11,Bar/Cocktail,Normal_day,5.56,1.6,3.78,4.43,3.73,10.81
11/29/2016,11,Cafe/Sweets,Normal_day,5.56,1.6,3.78,4.43,3.73,17.29
11/29/2016,11,Creative cuisine,Normal_day,5.56,1.6,3.78,4.43,3.73,23.09
11/29/2016,11,Dining bar,Normal_day,5.56,1.6,3.78,4.43,3.73,15.23
11/29/2016,11,International cuisine,Normal_day,5.56,1.6,3.78,4.43,3.73,21
11/29/2016,11,Italian/French,Normal_day,5.56,1.6,3.78,4.43,3.73,16.11
11/29/2016,11,Izakaya,Normal_day,5.56,1.6,3.78,4.43,3.73,17.49
11/29/2016,11,Japanese food,Normal_day,5.56,1.6,3.78,4.43,3.73,16.64
11/29/2016,11,Karaoke/Party,Normal_day,5.56,1.6,3.78,4.43,3.73,1.5
11/29/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,5.56,1.6,3.78,4.43,3.73,17.5
11/29/2016,11,Other,Normal_day,5.56,1.6,3.78,4.43,3.73,17.65
11/29/2016,11,Western food,Normal_day,5.56,1.6,3.78,4.43,3.73,20.62
11/29/2016,11,Yakiniku/Korean food,Normal_day,5.56,1.6,3.78,4.43,3.73,21.82
11/30/2016,11,Asian,Normal_day,5.61,0.43,3.77,3.36,3.7,25
11/30/2016,11,Bar/Cocktail,Normal_day,5.61,0.43,3.77,3.36,3.7,10.5
11/30/2016,11,Cafe/Sweets,Normal_day,5.61,0.43,3.77,3.36,3.7,19.3
11/30/2016,11,Creative cuisine,Normal_day,5.61,0.43,3.77,3.36,3.7,20.09
11/30/2016,11,Dining bar,Normal_day,5.61,0.43,3.77,3.36,3.7,14.86
11/30/2016,11,International cuisine,Normal_day,5.61,0.43,3.77,3.36,3.7,18
11/30/2016,11,Italian/French,Normal_day,5.61,0.43,3.77,3.36,3.7,21.68
11/30/2016,11,Izakaya,Normal_day,5.61,0.43,3.77,3.36,3.7,19.04
11/30/2016,11,Japanese food,Normal_day,5.61,0.43,3.77,3.36,3.7,18.13
11/30/2016,11,Karaoke/Party,Normal_day,5.61,0.43,3.77,3.36,3.7,27
11/30/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,5.61,0.43,3.77,3.36,3.7,15.8
11/30/2016,11,Other,Normal_day,5.61,0.43,3.77,3.36,3.7,16.43
11/30/2016,11,Western food,Normal_day,5.61,0.43,3.77,3.36,3.7,20.93
11/30/2016,11,Yakiniku/Korean food,Normal_day,5.61,0.43,3.77,3.36,3.7,21.5
12/1/2016,12,Asian,Normal_day,9.45,6.51,3.74,1.34,3.68,8
12/1/2016,12,Bar/Cocktail,Normal_day,9.45,6.51,3.74,1.34,3.68,11.75
12/1/2016,12,Cafe/Sweets,Normal_day,9.45,6.51,3.74,1.34,3.68,17.39
12/1/2016,12,Creative cuisine,Normal_day,9.45,6.51,3.74,1.34,3.68,20.33
12/1/2016,12,Dining bar,Normal_day,9.45,6.51,3.74,1.34,3.68,16.59
12/1/2016,12,International cuisine,Normal_day,9.45,6.51,3.74,1.34,3.68,16
12/1/2016,12,Italian/French,Normal_day,9.45,6.51,3.74,1.34,3.68,20.16
12/1/2016,12,Izakaya,Normal_day,9.45,6.51,3.74,1.34,3.68,17.42
12/1/2016,12,Japanese food,Normal_day,9.45,6.51,3.74,1.34,3.68,17.18
12/1/2016,12,Karaoke/Party,Normal_day,9.45,6.51,3.74,1.34,3.68,17
12/1/2016,12,Okonomiyaki/Monja/Teppanyaki,Normal_day,9.45,6.51,3.74,1.34,3.68,19.25
12/1/2016,12,Other,Normal_day,9.45,6.51,3.74,1.34,3.68,19
12/1/2016,12,Western food,Normal_day,9.45,6.51,3.74,1.34,3.68,19.13
12/1/2016,12,Yakiniku/Korean food,Normal_day,9.45,6.51,3.74,1.34,3.68,18
12/2/2016,12,Asian,Normal_day,7.26,1.53,3.7,5.49,3.66,30
12/2/2016,12,Bar/Cocktail,Normal_day,7.26,1.53,3.7,5.49,3.66,13.69
12/2/2016,12,Cafe/Sweets,Normal_day,7.26,1.53,3.7,5.49,3.66,19.85
12/2/2016,12,Creative cuisine,Normal_day,7.26,1.53,3.7,5.49,3.66,25.85
12/2/2016,12,Dining bar,Normal_day,7.26,1.53,3.7,5.49,3.66,20.18
12/2/2016,12,International cuisine,Normal_day,7.26,1.53,3.7,5.49,3.66,35
12/2/2016,12,Italian/French,Normal_day,7.26,1.53,3.7,5.49,3.66,26
12/2/2016,12,Izakaya,Normal_day,7.26,1.53,3.7,5.49,3.66,29.39
12/2/2016,12,Japanese food,Normal_day,7.26,1.53,3.7,5.49,3.66,21.68
12/2/2016,12,Karaoke/Party,Normal_day,7.26,1.53,3.7,5.49,3.66,59.5
12/2/2016,12,Okonomiyaki/Monja/Teppanyaki,Normal_day,7.26,1.53,3.7,5.49,3.66,19.08
12/2/2016,12,Other,Normal_day,7.26,1.53,3.7,5.49,3.66,17.76
12/2/2016,12,Western food,Normal_day,7.26,1.53,3.7,5.49,3.66,21.88
12/2/2016,12,Yakiniku/Korean food,Normal_day,7.26,1.53,3.7,5.49,3.66,25.71
12/3/2016,12,Asian,Normal_day,7.29,0.27,3.66,7.34,3.64,50
12/3/2016,12,Bar/Cocktail,Normal_day,7.29,0.27,3.66,7.34,3.64,17.23
12/3/2016,12,Cafe/Sweets,Normal_day,7.29,0.27,3.66,7.34,3.64,29.9
12/3/2016,12,Creative cuisine,Normal_day,7.29,0.27,3.66,7.34,3.64,37.36
12/3/2016,12,Dining bar,Normal_day,7.29,0.27,3.66,7.34,3.64,28.96
