Date,Month,type,Holiday_Name,Average of Temp,Average of total_precip,rain_avg_year,Average of Sun,sun_avg_year,number_of_visitors
11/12/2016,11,Other,Normal_day,10.22,1.07,3.85,6.19,3.99,598
11/12/2016,11,Western food,Normal_day,10.22,1.07,3.85,6.19,3.99,346
11/12/2016,11,Yakiniku/Korean food,Normal_day,10.22,1.07,3.85,6.19,3.99,504
11/13/2016,11,Asian,Normal_day,11.17,1.71,3.83,5.82,3.94,92
11/13/2016,11,Bar/Cocktail,Normal_day,11.17,1.71,3.83,5.82,3.94,989
11/13/2016,11,Cafe/Sweets,Normal_day,11.17,1.71,3.83,5.82,3.94,3730
11/13/2016,11,Creative cuisine,Normal_day,11.17,1.71,3.83,5.82,3.94,326
11/13/2016,11,Dining bar,Normal_day,11.17,1.71,3.83,5.82,3.94,1744
11/13/2016,11,International cuisine,Normal_day,11.17,1.71,3.83,5.82,3.94,41
11/13/2016,11,Italian/French,Normal_day,11.17,1.71,3.83,5.82,3.94,1552
11/13/2016,11,Izakaya,Normal_day,11.17,1.71,3.83,5.82,3.94,2912
11/13/2016,11,Japanese food,Normal_day,11.17,1.71,3.83,5.82,3.94,716
11/13/2016,11,Karaoke/Party,Normal_day,11.17,1.71,3.83,5.82,3.94,132
11/13/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,11.17,1.71,3.83,5.82,3.94,219
11/13/2016,11,Other,Normal_day,11.17,1.71,3.83,5.82,3.94,417
11/13/2016,11,Western food,Normal_day,11.17,1.71,3.83,5.82,3.94,259
11/13/2016,11,Yakiniku/Korean food,Normal_day,11.17,1.71,3.83,5.82,3.94,294
11/14/2016,11,Asian,Normal_day,11.86,6.72,3.8,2.5,3.91,54
11/14/2016,11,Bar/Cocktail,Normal_day,11.86,6.72,3.8,2.5,3.91,488
11/14/2016,11,Cafe/Sweets,Normal_day,11.86,6.72,3.8,2.5,3.91,2026
11/14/2016,11,Creative cuisine,Normal_day,11.86,6.72,3.8,2.5,3.91,233
11/14/2016,11,Dining bar,Normal_day,11.86,6.72,3.8,2.5,3.91,1076
11/14/2016,11,International cuisine,Normal_day,11.86,6.72,3.8,2.5,3.91,28
11/14/2016,11,Italian/French,Normal_day,11.86,6.72,3.8,2.5,3.91,1312
11/14/2016,11,Izakaya,Normal_day,11.86,6.72,3.8,2.5,3.91,2525
11/14/2016,11,Japanese food,Normal_day,11.86,6.72,3.8,2.5,3.91,748
11/14/2016,11,Karaoke/Party,Normal_day,11.86,6.72,3.8,2.5,3.91,22
11/14/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,11.86,6.72,3.8,2.5,3.91,168
11/14/2016,11,Other,Normal_day,11.86,6.72,3.8,2.5,3.91,364
11/14/2016,11,Western food,Normal_day,11.86,6.72,3.8,2.5,3.91,200
11/14/2016,11,Yakiniku/Korean food,Normal_day,11.86,6.72,3.8,2.5,3.91,325
11/15/2016,11,Asian,Normal_day,12.89,4.17,3.76,2.22,3.88,54
11/15/2016,11,Bar/Cocktail,Normal_day,12.89,4.17,3.76,2.22,3.88,639
11/15/2016,11,Cafe/Sweets,Normal_day,12.89,4.17,3.76,2.22,3.88,2280
11/15/2016,11,Creative cuisine,Normal_day,12.89,4.17,3.76,2.22,3.88,212
11/15/2016,11,Dining bar,Normal_day,12.89,4.17,3.76,2.22,3.88,1395
11/15/2016,11,International cuisine,Normal_day,12.89,4.17,3.76,2.22,3.88,68
11/15/2016,11,Italian/French,Normal_day,12.89,4.17,3.76,2.22,3.88,1595
11/15/2016,11,Izakaya,Normal_day,12.89,4.17,3.76,2.22,3.88,2787
11/15/2016,11,Japanese food,Normal_day,12.89,4.17,3.76,2.22,3.88,1026
11/15/2016,11,Karaoke/Party,Normal_day,12.89,4.17,3.76,2.22,3.88,30
11/15/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,12.89,4.17,3.76,2.22,3.88,224
11/15/2016,11,Other,Normal_day,12.89,4.17,3.76,2.22,3.88,379
11/15/2016,11,Western food,Normal_day,12.89,4.17,3.76,2.22,3.88,215
11/15/2016,11,Yakiniku/Korean food,Normal_day,12.89,4.17,3.76,2.22,3.88,299
11/16/2016,11,Asian,Normal_day,8.28,0.7,3.71,5.78,3.87,19
11/16/2016,11,Bar/Cocktail,Normal_day,8.28,0.7,3.71,5.78,3.87,720
11/16/2016,11,Cafe/Sweets,Normal_day,8.28,0.7,3.71,5.78,3.87,2906
11/16/2016,11,Creative cuisine,Normal_day,8.28,0.7,3.71,5.78,3.87,233
11/16/2016,11,Dining bar,Normal_day,8.28,0.7,3.71,5.78,3.87,1498
11/16/2016,11,International cuisine,Normal_day,8.28,0.7,3.71,5.78,3.87,20
11/16/2016,11,Italian/French,Normal_day,8.28,0.7,3.71,5.78,3.87,1797
11/16/2016,11,Izakaya,Normal_day,8.28,0.7,3.71,5.78,3.87,3463
11/16/2016,11,Japanese food,Normal_day,8.28,0.7,3.71,5.78,3.87,1119
11/16/2016,11,Karaoke/Party,Normal_day,8.28,0.7,3.71,5.78,3.87,14
11/16/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,8.28,0.7,3.71,5.78,3.87,163
11/16/2016,11,Other,Normal_day,8.28,0.7,3.71,5.78,3.87,348
11/16/2016,11,Western food,Normal_day,8.28,0.7,3.71,5.78,3.87,268
11/16/2016,11,Yakiniku/Korean food,Normal_day,8.28,0.7,3.71,5.78,3.87,355
11/17/2016,11,Asian,Normal_day,7.97,0.91,3.67,4.56,3.86,11
11/17/2016,11,Bar/Cocktail,Normal_day,7.97,0.91,3.67,4.56,3.86,814
11/17/2016,11,Cafe/Sweets,Normal_day,7.97,0.91,3.67,4.56,3.86,2932
11/17/2016,11,Creative cuisine,Normal_day,7.97,0.91,3.67,4.56,3.86,260
11/17/2016,11,Dining bar,Normal_day,7.97,0.91,3.67,4.56,3.86,1625
11/17/2016,11,International cuisine,Normal_day,7.97,0.91,3.67,4.56,3.86,4
11/17/2016,11,Italian/French,Normal_day,7.97,0.91,3.67,4.56,3.86,1998
11/17/2016,11,Izakaya,Normal_day,7.97,0.91,3.67,4.56,3.86,3263
11/17/2016,11,Japanese food,Normal_day,7.97,0.91,3.67,4.56,3.86,938
11/17/2016,11,Karaoke/Party,Normal_day,7.97,0.91,3.67,4.56,3.86,30
11/17/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,7.97,0.91,3.67,4.56,3.86,280
11/17/2016,11,Other,Normal_day,7.97,0.91,3.67,4.56,3.86,433
11/17/2016,11,Western food,Normal_day,7.97,0.91,3.67,4.56,3.86,298
11/17/2016,11,Yakiniku/Korean food,Normal_day,7.97,0.91,3.67,4.56,3.86,359
11/18/2016,11,Asian,Normal_day,9.29,4.44,3.63,5.28,3.87,72
11/18/2016,11,Bar/Cocktail,Normal_day,9.29,4.44,3.63,5.28,3.87,989
11/18/2016,11,Cafe/Sweets,Normal_day,9.29,4.44,3.63,5.28,3.87,3358
11/18/2016,11,Creative cuisine,Normal_day,9.29,4.44,3.63,5.28,3.87,350
11/18/2016,11,Dining bar,Normal_day,9.29,4.44,3.63,5.28,3.87,2269
11/18/2016,11,International cuisine,Normal_day,9.29,4.44,3.63,5.28,3.87,23
11/18/2016,11,Italian/French,Normal_day,9.29,4.44,3.63,5.28,3.87,2456
11/18/2016,11,Izakaya,Normal_day,9.29,4.44,3.63,5.28,3.87,4899
11/18/2016,11,Japanese food,Normal_day,9.29,4.44,3.63,5.28,3.87,1203
11/18/2016,11,Karaoke/Party,Normal_day,9.29,4.44,3.63,5.28,3.87,53
11/18/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,9.29,4.44,3.63,5.28,3.87,258
11/18/2016,11,Other,Normal_day,9.29,4.44,3.63,5.28,3.87,500
11/18/2016,11,Western food,Normal_day,9.29,4.44,3.63,5.28,3.87,361
11/18/2016,11,Yakiniku/Korean food,Normal_day,9.29,4.44,3.63,5.28,3.87,492
11/19/2016,11,Asian,Normal_day,12.03,11.24,3.61,1.12,3.87,89
11/19/2016,11,Bar/Cocktail,Normal_day,12.03,11.24,3.61,1.12,3.87,1276
11/19/2016,11,Cafe/Sweets,Normal_day,12.03,11.24,3.61,1.12,3.87,4550
11/19/2016,11,Creative cuisine,Normal_day,12.03,11.24,3.61,1.12,3.87,382
11/19/2016,11,Dining bar,Normal_day,12.03,11.24,3.61,1.12,3.87,2576
11/19/2016,11,International cuisine,Normal_day,12.03,11.24,3.61,1.12,3.87,33
11/19/2016,11,Italian/French,Normal_day,12.03,11.24,3.61,1.12,3.87,2259
11/19/2016,11,Izakaya,Normal_day,12.03,11.24,3.61,1.12,3.87,5168
11/19/2016,11,Japanese food,Normal_day,12.03,11.24,3.61,1.12,3.87,1361
11/19/2016,11,Karaoke/Party,Normal_day,12.03,11.24,3.61,1.12,3.87,16
11/19/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,12.03,11.24,3.61,1.12,3.87,315
11/19/2016,11,Other,Normal_day,12.03,11.24,3.61,1.12,3.87,664
11/19/2016,11,Western food,Normal_day,12.03,11.24,3.61,1.12,3.87,314
11/19/2016,11,Yakiniku/Korean food,Normal_day,12.03,11.24,3.61,1.12,3.87,453
11/20/2016,11,Asian,Normal_day,12.87,2.41,3.6,1.8,3.88,87
11/20/2016,11,Bar/Cocktail,Normal_day,12.87,2.41,3.6,1.8,3.88,1065
11/20/2016,11,Cafe/Sweets,Normal_day,12.87,2.41,3.6,1.8,3.88,4081
11/20/2016,11,Creative cuisine,Normal_day,12.87,2.41,3.6,1.8,3.88,390
11/20/2016,11,Dining bar,Normal_day,12.87,2.41,3.6,1.8,3.88,1704
11/20/2016,11,International cuisine,Normal_day,12.87,2.41,3.6,1.8,3.88,46
11/20/2016,11,Italian/French,Normal_day,12.87,2.41,3.6,1.8,3.88,1708
11/20/2016,11,Izakaya,Normal_day,12.87,2.41,3.6,1.8,3.88,3133
11/20/2016,11,Japanese food,Normal_day,12.87,2.41,3.6,1.8,3.88,761
11/20/2016,11,Karaoke/Party,Normal_day,12.87,2.41,3.6,1.8,3.88,97
11/20/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,12.87,2.41,3.6,1.8,3.88,180
11/20/2016,11,Other,Normal_day,12.87,2.41,3.6,1.8,3.88,420
11/20/2016,11,Western food,Normal_day,12.87,2.41,3.6,1.8,3.88,202
11/20/2016,11,Yakiniku/Korean food,Normal_day,12.87,2.41,3.6,1.8,3.88,318
11/21/2016,11,Asian,Normal_day,10.22,2.95,3.6,2.02,3.89,33
11/21/2016,11,Bar/Cocktail,Normal_day,10.22,2.95,3.6,2.02,3.89,615
11/21/2016,11,Cafe/Sweets,Normal_day,10.22,2.95,3.6,2.02,3.89,2307
11/21/2016,11,Creative cuisine,Normal_day,10.22,2.95,3.6,2.02,3.89,201
11/21/2016,11,Dining bar,Normal_day,10.22,2.95,3.6,2.02,3.89,1297
11/21/2016,11,International cuisine,Normal_day,10.22,2.95,3.6,2.02,3.89,15
11/21/2016,11,Italian/French,Normal_day,10.22,2.95,3.6,2.02,3.89,1284
11/21/2016,11,Izakaya,Normal_day,10.22,2.95,3.6,2.02,3.89,2530
11/21/2016,11,Japanese food,Normal_day,10.22,2.95,3.6,2.02,3.89,780
11/21/2016,11,Karaoke/Party,Normal_day,10.22,2.95,3.6,2.02,3.89,2
11/21/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,10.22,2.95,3.6,2.02,3.89,182
11/21/2016,11,Other,Normal_day,10.22,2.95,3.6,2.02,3.89,325
11/21/2016,11,Western food,Normal_day,10.22,2.95,3.6,2.02,3.89,188
11/21/2016,11,Yakiniku/Korean food,Normal_day,10.22,2.95,3.6,2.02,3.89,304
11/22/2016,11,Asian,Normal_day,11.03,2.39,3.62,4.56,3.88,46
11/22/2016,11,Bar/Cocktail,Normal_day,11.03,2.39,3.62,4.56,3.88,944
11/22/2016,11,Cafe/Sweets,Normal_day,11.03,2.39,3.62,4.56,3.88,2684
11/22/2016,11,Creative cuisine,Normal_day,11.03,2.39,3.62,4.56,3.88,381
11/22/2016,11,Dining bar,Normal_day,11.03,2.39,3.62,4.56,3.88,1920
11/22/2016,11,International cuisine,Normal_day,11.03,2.39,3.62,4.56,3.88,20
11/22/2016,11,Italian/French,Normal_day,11.03,2.39,3.62,4.56,3.88,2396
11/22/2016,11,Izakaya,Normal_day,11.03,2.39,3.62,4.56,3.88,4954
11/22/2016,11,Japanese food,Normal_day,11.03,2.39,3.62,4.56,3.88,1238
11/22/2016,11,Karaoke/Party,Normal_day,11.03,2.39,3.62,4.56,3.88,32
11/22/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,11.03,2.39,3.62,4.56,3.88,263
11/22/2016,11,Other,Normal_day,11.03,2.39,3.62,4.56,3.88,395
11/22/2016,11,Western food,Normal_day,11.03,2.39,3.62,4.56,3.88,363
11/22/2016,11,Yakiniku/Korean food,Normal_day,11.03,2.39,3.62,4.56,3.88,487
11/23/2016,11,Asian,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,39
11/23/2016,11,Bar/Cocktail,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,969
11/23/2016,11,Cafe/Sweets,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,3657
11/23/2016,11,Creative cuisine,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,223
11/23/2016,11,Dining bar,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,1505
11/23/2016,11,International cuisine,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,33
11/23/2016,11,Italian/French,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,1969
11/23/2016,11,Izakaya,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,3185
11/23/2016,11,Japanese food,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,873
11/23/2016,11,Karaoke/Party,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,56
11/23/2016,11,Okonomiyaki/Monja/Teppanyaki,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,213
11/23/2016,11,Other,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,471
11/23/2016,11,Western food,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,292
11/23/2016,11,Yakiniku/Korean food,Labour Thanksgiving Day,6.08,2.6,3.64,2.05,3.87,301
11/24/2016,11,Asian,Normal_day,3.44,4.91,3.68,2.73,3.85,27
11/24/2016,11,Bar/Cocktail,Normal_day,3.44,4.91,3.68,2.73,3.85,543
11/24/2016,11,Cafe/Sweets,Normal_day,3.44,4.91,3.68,2.73,3.85,2099
11/24/2016,11,Creative cuisine,Normal_day,3.44,4.91,3.68,2.73,3.85,230
11/24/2016,11,Dining bar,Normal_day,3.44,4.91,3.68,2.73,3.85,1392
11/24/2016,11,International cuisine,Normal_day,3.44,4.91,3.68,2.73,3.85,11
11/24/2016,11,Italian/French,Normal_day,3.44,4.91,3.68,2.73,3.85,1445
11/24/2016,11,Izakaya,Normal_day,3.44,4.91,3.68,2.73,3.85,2919
11/24/2016,11,Japanese food,Normal_day,3.44,4.91,3.68,2.73,3.85,761
11/24/2016,11,Karaoke/Party,Normal_day,3.44,4.91,3.68,2.73,3.85,3
11/24/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,3.44,4.91,3.68,2.73,3.85,190
11/24/2016,11,Other,Normal_day,3.44,4.91,3.68,2.73,3.85,356
11/24/2016,11,Western food,Normal_day,3.44,4.91,3.68,2.73,3.85,197
11/24/2016,11,Yakiniku/Korean food,Normal_day,3.44,4.91,3.68,2.73,3.85,319
11/25/2016,11,Asian,Normal_day,3.88,1.16,3.71,4.3,3.83,66
11/25/2016,11,Bar/Cocktail,Normal_day,3.88,1.16,3.71,4.3,3.83,944
11/25/2016,11,Cafe/Sweets,Normal_day,3.88,1.16,3.71,4.3,3.83,2976
11/25/2016,11,Creative cuisine,Normal_day,3.88,1.16,3.71,4.3,3.83,310
11/25/2016,11,Dining bar,Normal_day,3.88,1.16,3.71,4.3,3.83,1927
11/25/2016,11,International cuisine,Normal_day,3.88,1.16,3.71,4.3,3.83,19
11/25/2016,11,Italian/French,Normal_day,3.88,1.16,3.71,4.3,3.83,2341
11/25/2016,11,Izakaya,Normal_day,3.88,1.16,3.71,4.3,3.83,5357
11/25/2016,11,Japanese food,Normal_day,3.88,1.16,3.71,4.3,3.83,1302
11/25/2016,11,Karaoke/Party,Normal_day,3.88,1.16,3.71,4.3,3.83,15
11/25/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,3.88,1.16,3.71,4.3,3.83,279
11/25/2016,11,Other,Normal_day,3.88,1.16,3.71,4.3,3.83,456
11/25/2016,11,Western food,Normal_day,3.88,1.16,3.71,4.3,3.83,329
11/25/2016,11,Yakiniku/Korean food,Normal_day,3.88,1.16,3.71,4.3,3.83,550
11/26/2016,11,Asian,Normal_day,5.99,2.15,3.75,5.42,3.81,91
11/26/2016,11,Bar/Cocktail,Normal_day,5.99,2.15,3.75,5.42,3.81,1439
11/26/2016,11,Cafe/Sweets,Normal_day,5.99,2.15,3.75,5.42,3.81,4023
11/26/2016,11,Creative cuisine,Normal_day,5.99,2.15,3.75,5.42,3.81,451
11/26/2016,11,Dining bar,Normal_day,5.99,2.15,3.75,5.42,3.81,2621
11/26/2016,11,International cuisine,Normal_day,5.99,2.15,3.75,5.42,3.81,41
11/26/2016,11,Italian/French,Normal_day,5.99,2.15,3.75,5.42,3.81,2539
11/26/2016,11,Izakaya,Normal_day,5.99,2.15,3.75,5.42,3.81,5759
11/26/2016,11,Japanese food,Normal_day,5.99,2.15,3.75,5.42,3.81,1432
11/26/2016,11,Karaoke/Party,Normal_day,5.99,2.15,3.75,5.42,3.81,150
11/26/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,5.99,2.15,3.75,5.42,3.81,315
11/26/2016,11,Other,Normal_day,5.99,2.15,3.75,5.42,3.81,671
11/26/2016,11,Western food,Normal_day,5.99,2.15,3.75,5.42,3.81,366
11/26/2016,11,Yakiniku/Korean food,Normal_day,5.99,2.15,3.75,5.42,3.81,590
11/27/2016,11,Asian,Normal_day,8.55,15.96,3.77,0.27,3.78,81
11/27/2016,11,Bar/Cocktail,Normal_day,8.55,15.96,3.77,0.27,3.78,1178
11/27/2016,11,Cafe/Sweets,Normal_day,8.55,15.96,3.77,0.27,3.78,3058
11/27/2016,11,Creative cuisine,Normal_day,8.55,15.96,3.77,0.27,3.78,243
11/27/2016,11,Dining bar,Normal_day,8.55,15.96,3.77,0.27,3.78,1579
11/27/2016,11,International cuisine,Normal_day,8.55,15.96,3.77,0.27,3.78,52
11/27/2016,11,Italian/French,Normal_day,8.55,15.96,3.77,0.27,3.78,1584
11/27/2016,11,Izakaya,Normal_day,8.55,15.96,3.77,0.27,3.78,3010
11/27/2016,11,Japanese food,Normal_day,8.55,15.96,3.77,0.27,3.78,688
11/27/2016,11,Karaoke/Party,Normal_day,8.55,15.96,3.77,0.27,3.78,170
11/27/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,8.55,15.96,3.77,0.27,3.78,218
11/27/2016,11,Other,Normal_day,8.55,15.96,3.77,0.27,3.78,412
11/27/2016,11,Western food,Normal_day,8.55,15.96,3.77,0.27,3.78,204
11/27/2016,11,Yakiniku/Korean food,Normal_day,8.55,15.96,3.77,0.27,3.78,307
11/28/2016,11,Asian,Normal_day,7.23,2.91,3.78,2.85,3.75,45
11/28/2016,11,Bar/Cocktail,Normal_day,7.23,2.91,3.78,2.85,3.75,440
11/28/2016,11,Cafe/Sweets,Normal_day,7.23,2.91,3.78,2.85,3.75,2443
11/28/2016,11,Creative cuisine,Normal_day,7.23,2.91,3.78,2.85,3.75,250
11/28/2016,11,Dining bar,Normal_day,7.23,2.91,3.78,2.85,3.75,1099
11/28/2016,11,International cuisine,Normal_day,7.23,2.91,3.78,2.85,3.75,26
11/28/2016,11,Italian/French,Normal_day,7.23,2.91,3.78,2.85,3.75,1332
11/28/2016,11,Izakaya,Normal_day,7.23,2.91,3.78,2.85,3.75,2706
11/28/2016,11,Japanese food,Normal_day,7.23,2.91,3.78,2.85,3.75,718
11/28/2016,11,Karaoke/Party,Normal_day,7.23,2.91,3.78,2.85,3.75,2
11/28/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,7.23,2.91,3.78,2.85,3.75,198
11/28/2016,11,Other,Normal_day,7.23,2.91,3.78,2.85,3.75,316
11/28/2016,11,Western food,Normal_day,7.23,2.91,3.78,2.85,3.75,236
11/28/2016,11,Yakiniku/Korean food,Normal_day,7.23,2.91,3.78,2.85,3.75,291
11/29/2016,11,Asian,Normal_day,5.56,1.6,3.78,4.43,3.73,62
11/29/2016,11,Bar/Cocktail,Normal_day,5.56,1.6,3.78,4.43,3.73,778
11/29/2016,11,Cafe/Sweets,Normal_day,5.56,1.6,3.78,4.43,3.73,2524
11/29/2016,11,Creative cuisine,Normal_day,5.56,1.6,3.78,4.43,3.73,254
11/29/2016,11,Dining bar,Normal_day,5.56,1.6,3.78,4.43,3.73,1538
11/29/2016,11,International cuisine,Normal_day,5.56,1.6,3.78,4.43,3.73,21
11/29/2016,11,Italian/French,Normal_day,5.56,1.6,3.78,4.43,3.73,1418
11/29/2016,11,Izakaya,Normal_day,5.56,1.6,3.78,4.43,3.73,3166
11/29/2016,11,Japanese food,Normal_day,5.56,1.6,3.78,4.43,3.73,932
11/29/2016,11,Karaoke/Party,Normal_day,5.56,1.6,3.78,4.43,3.73,3
11/29/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,5.56,1.6,3.78,4.43,3.73,210
11/29/2016,11,Other,Normal_day,5.56,1.6,3.78,4.43,3.73,406
11/29/2016,11,Western food,Normal_day,5.56,1.6,3.78,4.43,3.73,268
11/29/2016,11,Yakiniku/Korean food,Normal_day,5.56,1.6,3.78,4.43,3.73,480
11/30/2016,11,Asian,Normal_day,5.61,0.43,3.77,3.36,3.7,25
11/30/2016,11,Bar/Cocktail,Normal_day,5.61,0.43,3.77,3.36,3.7,756
11/30/2016,11,Cafe/Sweets,Normal_day,5.61,0.43,3.77,3.36,3.7,2740
11/30/2016,11,Creative cuisine,Normal_day,5.61,0.43,3.77,3.36,3.7,221
11/30/2016,11,Dining bar,Normal_day,5.61,0.43,3.77,3.36,3.7,1486
11/30/2016,11,International cuisine,Normal_day,5.61,0.43,3.77,3.36,3.7,18
11/30/2016,11,Italian/French,Normal_day,5.61,0.43,3.77,3.36,3.7,1951
11/30/2016,11,Izakaya,Normal_day,5.61,0.43,3.77,3.36,3.7,3370
11/30/2016,11,Japanese food,Normal_day,5.61,0.43,3.77,3.36,3.7,1015
11/30/2016,11,Karaoke/Party,Normal_day,5.61,0.43,3.77,3.36,3.7,54
11/30/2016,11,Okonomiyaki/Monja/Teppanyaki,Normal_day,5.61,0.43,3.77,3.36,3.7,158
11/30/2016,11,Other,Normal_day,5.61,0.43,3.77,3.36,3.7,345
11/30/2016,11,Western food,Normal_day,5.61,0.43,3.77,3.36,3.7,314
11/30/2016,11,Yakiniku/Korean food,Normal_day,5.61,0.43,3.77,3.36,3.7,430
12/1/2016,12,Asian,Normal_day,9.45,6.51,3.74,1.34,3.68,8
12/1/2016,12,Bar/Cocktail,Normal_day,9.45,6.51,3.74,1.34,3.68,858
12/1/2016,12,Cafe/Sweets,Normal_day,9.45,6.51,3.74,1.34,3.68,2608
12/1/2016,12,Creative cuisine,Normal_day,9.45,6.51,3.74,1.34,3.68,244
12/1/2016,12,Dining bar,Normal_day,9.45,6.51,3.74,1.34,3.68,1642
12/1/2016,12,International cuisine,Normal_day,9.45,6.51,3.74,1.34,3.68,16
12/1/2016,12,Italian/French,Normal_day,9.45,6.51,3.74,1.34,3.68,1814
12/1/2016,12,Izakaya,Normal_day,9.45,6.51,3.74,1.34,3.68,3171
12/1/2016,12,Japanese food,Normal_day,9.45,6.51,3.74,1.34,3.68,945
12/1/2016,12,Karaoke/Party,Normal_day,9.45,6.51,3.74,1.34,3.68,34
12/1/2016,12,Okonomiyaki/Monja/Teppanyaki,Normal_day,9.45,6.51,3.74,1.34,3.68,231
12/1/2016,12,Other,Normal_day,9.45,6.51,3.74,1.34,3.68,399
12/1/2016,12,Western food,Normal_day,9.45,6.51,3.74,1.34,3.68,287
12/1/2016,12,Yakiniku/Korean food,Normal_day,9.45,6.51,3.74,1.34,3.68,396
12/2/2016,12,Asian,Normal_day,7.26,1.53,3.7,5.49,3.66,60
12/2/2016,12,Bar/Cocktail,Normal_day,7.26,1.53,3.7,5.49,3.66,1027
12/2/2016,12,Cafe/Sweets,Normal_day,7.26,1.53,3.7,5.49,3.66,3236
12/2/2016,12,Creative cuisine,Normal_day,7.26,1.53,3.7,5.49,3.66,336
12/2/2016,12,Dining bar,Normal_day,7.26,1.53,3.7,5.49,3.66,2058
12/2/2016,12,International cuisine,Normal_day,7.26,1.53,3.7,5.49,3.66,35
12/2/2016,12,Italian/French,Normal_day,7.26,1.53,3.7,5.49,3.66,2392
12/2/2016,12,Izakaya,Normal_day,7.26,1.53,3.7,5.49,3.66,5525
12/2/2016,12,Japanese food,Normal_day,7.26,1.53,3.7,5.49,3.66,1279
12/2/2016,12,Karaoke/Party,Normal_day,7.26,1.53,3.7,5.49,3.66,119
12/2/2016,12,Okonomiyaki/Monja/Teppanyaki,Normal_day,7.26,1.53,3.7,5.49,3.66,229
12/2/2016,12,Other,Normal_day,7.26,1.53,3.7,5.49,3.66,444
12/2/2016,12,Western food,Normal_day,7.26,1.53,3.7,5.49,3.66,350
12/2/2016,12,Yakiniku/Korean food,Normal_day,7.26,1.53,3.7,5.49,3.66,540
12/3/2016,12,Asian,Normal_day,7.29,0.27,3.66,7.34,3.64,100
12/3/2016,12,Bar/Cocktail,Normal_day,7.29,0.27,3.66,7.34,3.64,1344
12/3/2016,12,Cafe/Sweets,Normal_day,7.29,0.27,3.66,7.34,3.64,4963
12/3/2016,12,Creative cuisine,Normal_day,7.29,0.27,3.66,7.34,3.64,411
12/3/2016,12,Dining bar,Normal_day,7.29,0.27,3.66,7.34,3.64,2954
12/3/2016,12,International cuisine,Normal_day,7.29,0.27,3.66,7.34,3.64,47
12/3/2016,12,Italian/French,Normal_day,7.29,0.27,3.66,7.34,3.64,2526
12/3/2016,12,Izakaya,Normal_day,7.29,0.27,3.66,7.34,3.64,6034
12/3/2016,12,Japanese food,Normal_day,7.29,0.27,3.66,7.34,3.64,1526
12/3/2016,12,Karaoke/Party,Normal_day,7.29,0.27,3.66,7.34,3.64,96
12/3/2016,12,Okonomiyaki/Monja/Teppanyaki,Normal_day,7.29,0.27,3.66,7.34,3.64,340
12/3/2016,12,Other,Normal_day,7.29,0.27,3.66,7.34,3.64,556
12/3/2016,12,Western food,Normal_day,7.29,0.27,3.66,7.34,3.64,419
12/3/2016,12,Yakiniku/Korean food,Normal_day,7.29,0.27,3.66,7.34,3.64,579
12/4/2016,12,Asian,Normal_day,8.92,5.56,3.59,3.01,3.62,99
12/4/2016,12,Bar/Cocktail,Normal_day,8.92,5.56,3.59,3.01,3.62,1217
12/4/2016,12,Cafe/Sweets,Normal_day,8.92,5.56,3.59,3.01,3.62,3571
12/4/2016,12,Creative cuisine,Normal_day,8.92,5.56,3.59,3.01,3.62,332
12/4/2016,12,Dining bar,Normal_day,8.92,5.56,3.59,3.01,3.62,1594
12/4/2016,12,International cuisine,Normal_day,8.92,5.56,3.59,3.01,3.62,40
12/4/2016,12,Italian/French,Normal_day,8.92,5.56,3.59,3.01,3.62,1742
12/4/2016,12,Izakaya,Normal_day,8.92,5.56,3.59,3.01,3.62,3059
12/4/2016,12,Japanese food,Normal_day,8.92,5.56,3.59,3.01,3.62,608
